Place,Distance,Type,Median earnings,Median household income,Avg Hours Worked,In labor force,Civilian labor force,Employed,Unemployed,Armed Forces,Not in labor force,Avg Hrly Earnings,Wages,Self Employment,Investments and Retirement,Social Security,Public Assistance and SSI,Self Employed,Total Working Age,Unemployment Rate,Labor Force Participation,Total Employed,Total Unemployed,Total Not in Labor Force,With Retirement Income,Total In Poverty,Percent of Population In Poverty,In Poverty-Employed,In Poverty-Unemployed,In Poverty-Not in Labor Force,Public Assistance Percent,Gini Index,Full Time Employment,Part Time Employment,Men Working Part Time,Women Working Part Time,Single Earner Families,Families with No One Working,"Car, truck or van",Drove alone,Carpooled,In 2-person carpool,In 3-person carpool,In 4-or-more-person carpool,Public transportation,Bus,Streetcar or trolley,Subway or elevated,Railroad,Ferryboat,Bicycle,Walked,"Taxicab, motorcycle or other",Worked at home,Bicycle or walk,Drive,Avg Commute Time,Work in city or place where live,Self Employment Income,Total Self-employed Men,Total Self-employed Women,Zip Code
1543,0.0,Zipcode,67348.0,95347.0,37.3,4794.0,4794.0,4573.0,221.0,0.0,1881.0,34.723,0.832,0.027,0.092,0.045,0.003,0.099,6675.0,0.033,0.718,0.685,0.033,0.282,0.17,182.0,0.022,0.077,0.011,0.17,0.072,0.341,0.731,0.269,0.169,0.372,0.195,0.1,0.956,0.887,0.068,0.052,0.004,0.012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.044,0.0,0.956,34.98,0.087,28606.338,175.0,121.0,"<a href=""1543-Zipcode-MA-Economy-data.html"">1543</a>"
1545,0.0,Zipcode,73251.0,99441.0,39.1,19948.0,19948.0,19065.0,883.0,0.0,8438.0,36.027,0.816,0.055,0.083,0.042,0.004,0.119,28386.0,0.031,0.703,0.672,0.031,0.297,0.18,1391.0,0.039,0.251,0.047,0.131,0.038,0.416,0.765,0.235,0.145,0.333,0.263,0.08,0.904,0.82,0.084,0.072,0.012,0.0,0.02,0.002,0.0,0.002,0.017,0.0,0.002,0.015,0.01,0.049,0.017,0.914,28.581,0.0,57188.058,991.0,518.0,"<a href=""1545-Zipcode-MA-Economy-data.html"">1545</a>"
1550,0.0,Zipcode,40531.0,48762.0,37.9,8962.0,8951.0,8201.0,750.0,11.0,4562.0,20.566,0.765,0.034,0.1,0.084,0.017,0.058,13524.0,0.055,0.663,0.606,0.055,0.337,0.176,2728.0,0.164,0.177,0.031,0.174,0.268,0.406,0.756,0.244,0.158,0.329,0.273,0.148,0.911,0.794,0.117,0.098,0.01,0.009,0.002,0.002,0.0,0.0,0.0,0.0,0.001,0.044,0.01,0.033,0.045,0.921,25.318,0.357,34431.579,309.0,162.0,"<a href=""1550-Zipcode-MA-Economy-data.html"">1550</a>"
1560,0.0,Zipcode,59899.0,80078.0,39.4,2323.0,2323.0,2175.0,148.0,0.0,1008.0,29.236,0.919,0.005,0.034,0.033,0.008,0.044,3331.0,0.044,0.697,0.653,0.044,0.303,0.129,339.0,0.076,0.174,0.029,0.147,0.135,0.448,0.804,0.196,0.061,0.33,0.187,0.094,0.897,0.851,0.047,0.04,0.006,0.0,0.032,0.0,0.0,0.016,0.017,0.0,0.0,0.0,0.017,0.053,0.0,0.914,36.639,0.0,12919.178,65.0,30.0,"<a href=""1560-Zipcode-MA-Economy-data.html"">1560</a>"
1561,0.0,Zipcode,0.0,0.0,0.0,153.0,153.0,137.0,16.0,0.0,70.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,223.0,0.072,0.686,0.614,0.072,0.314,0.417,16.0,0.064,0.0,1.0,0.0,0.0,0.217,0.641,0.359,0.0,0.764,0.0,0.493,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.569,0.0,0.0,0.0,"<a href=""1561-Zipcode-MA-Economy-data.html"">1561</a>"
1562,0.0,Zipcode,47587.0,65858.0,38.3,6659.0,6659.0,6284.0,375.0,0.0,3101.0,23.894,0.801,0.038,0.072,0.082,0.007,0.097,9760.0,0.038,0.682,0.644,0.038,0.318,0.141,1320.0,0.112,0.161,0.037,0.207,0.113,0.406,0.795,0.205,0.143,0.278,0.204,0.196,0.898,0.823,0.076,0.056,0.013,0.007,0.006,0.002,0.0,0.002,0.002,0.0,0.002,0.044,0.002,0.047,0.045,0.901,31.483,0.203,29179.739,363.0,81.0,"<a href=""1562-Zipcode-MA-Economy-data.html"">1562</a>"
1564,0.0,Zipcode,76958.0,104187.0,38.9,4380.0,4380.0,4144.0,236.0,0.0,1889.0,38.045,0.851,0.037,0.07,0.04,0.002,0.139,6269.0,0.038,0.699,0.661,0.038,0.301,0.195,433.0,0.055,0.111,0.111,0.148,0.047,0.414,0.773,0.227,0.136,0.338,0.196,0.101,0.911,0.845,0.066,0.063,0.003,0.0,0.009,0.0,0.0,0.0,0.009,0.0,0.0,0.002,0.005,0.073,0.002,0.916,31.818,0.0,35975.325,265.0,167.0,"<a href=""1564-Zipcode-MA-Economy-data.html"">1564</a>"
1566,0.0,Zipcode,64534.0,98000.0,39.4,3397.0,3397.0,3259.0,138.0,0.0,1701.0,31.498,0.723,0.093,0.128,0.053,0.002,0.166,5098.0,0.027,0.666,0.639,0.027,0.334,0.186,162.0,0.025,0.241,0.0,0.043,0.051,0.416,0.764,0.236,0.148,0.323,0.294,0.143,0.908,0.821,0.087,0.077,0.008,0.002,0.002,0.002,0.0,0.0,0.0,0.0,0.0,0.01,0.005,0.076,0.01,0.913,28.986,0.158,66424.808,265.0,210.0,"<a href=""1566-Zipcode-MA-Economy-data.html"">1566</a>"
1568,0.0,Zipcode,75051.0,115348.0,38.7,4298.0,4298.0,4018.0,280.0,0.0,1542.0,37.294,0.865,0.024,0.073,0.037,0.001,0.143,5840.0,0.048,0.736,0.688,0.048,0.264,0.118,361.0,0.048,0.044,0.28,0.133,0.053,0.379,0.76,0.24,0.114,0.377,0.212,0.046,0.904,0.837,0.067,0.065,0.0,0.002,0.019,0.0,0.01,0.003,0.006,0.0,0.0,0.007,0.016,0.053,0.007,0.92,33.194,0.085,21412.665,392.0,98.0,"<a href=""1568-Zipcode-MA-Economy-data.html"">1568</a>"
1569,0.0,Zipcode,54903.0,90204.0,38.4,8330.0,8330.0,7589.0,741.0,0.0,2798.0,27.495,0.824,0.036,0.081,0.054,0.004,0.148,11128.0,0.067,0.749,0.682,0.067,0.251,0.196,1122.0,0.081,0.152,0.171,0.117,0.077,0.363,0.738,0.262,0.19,0.342,0.26,0.086,0.93,0.873,0.057,0.046,0.011,0.0,0.003,0.0,0.0,0.0,0.003,0.0,0.001,0.0,0.016,0.05,0.001,0.945,30.158,0.0,24017.781,494.0,310.0,"<a href=""1569-Zipcode-MA-Economy-data.html"">1569</a>"
1570,0.0,Zipcode,45486.0,51229.0,37.2,9165.0,9140.0,8336.0,804.0,25.0,4611.0,23.514,0.771,0.019,0.104,0.09,0.016,0.071,13776.0,0.058,0.665,0.605,0.058,0.335,0.153,2170.0,0.132,0.163,0.062,0.151,0.195,0.424,0.716,0.284,0.203,0.354,0.24,0.164,0.883,0.802,0.082,0.068,0.007,0.007,0.005,0.001,0.0,0.003,0.001,0.0,0.0,0.053,0.005,0.053,0.053,0.888,27.28,0.246,17616.017,276.0,80.0,"<a href=""1570-Zipcode-MA-Economy-data.html"">1570</a>"
1571,0.0,Zipcode,55689.0,62567.0,36.7,6402.0,6402.0,5806.0,596.0,0.0,2982.0,29.181,0.78,0.072,0.081,0.063,0.004,0.093,9384.0,0.064,0.682,0.619,0.064,0.318,0.161,948.0,0.09,0.215,0.141,0.139,0.115,0.439,0.698,0.302,0.193,0.428,0.212,0.132,0.924,0.868,0.057,0.038,0.004,0.014,0.005,0.0,0.001,0.004,0.0,0.0,0.0,0.028,0.008,0.035,0.028,0.933,27.959,0.0,65836.066,231.0,223.0,"<a href=""1571-Zipcode-MA-Economy-data.html"">1571</a>"
1581,0.0,Zipcode,84070.0,106915.0,38.9,10218.0,10218.0,9735.0,483.0,0.0,4349.0,41.561,0.848,0.045,0.067,0.037,0.003,0.121,14567.0,0.033,0.701,0.668,0.033,0.299,0.131,857.0,0.047,0.142,0.051,0.259,0.04,0.394,0.77,0.23,0.12,0.369,0.314,0.086,0.885,0.802,0.082,0.062,0.011,0.01,0.027,0.0,0.0,0.006,0.022,0.0,0.0,0.008,0.008,0.072,0.008,0.893,31.178,0.199,46699.877,663.0,266.0,"<a href=""1581-Zipcode-MA-Economy-data.html"">1581</a>"
1583,0.0,Zipcode,54833.0,74020.0,37.9,2861.0,2861.0,2709.0,152.0,0.0,3890.0,27.823,0.745,0.044,0.132,0.075,0.004,0.101,6751.0,0.023,0.424,0.401,0.023,0.576,0.23,389.0,0.076,0.172,0.041,0.234,0.043,0.414,0.735,0.265,0.179,0.367,0.235,0.142,0.925,0.852,0.073,0.061,0.006,0.006,0.009,0.0,0.0,0.003,0.006,0.0,0.007,0.028,0.005,0.026,0.035,0.93,26.003,0.0,42055.825,173.0,113.0,"<a href=""1583-Zipcode-MA-Economy-data.html"">1583</a>"
1585,0.0,Zipcode,51915.0,61298.0,37.4,2451.0,2451.0,2289.0,162.0,0.0,1436.0,26.694,0.711,0.08,0.105,0.092,0.012,0.123,3887.0,0.042,0.631,0.589,0.042,0.369,0.155,316.0,0.071,0.028,0.07,0.402,0.052,0.417,0.732,0.268,0.139,0.397,0.25,0.155,0.897,0.861,0.036,0.033,0.0,0.003,0.009,0.004,0.0,0.0,0.005,0.0,0.0,0.051,0.006,0.037,0.051,0.902,28.386,0.32,49702.655,136.0,63.0,"<a href=""1585-Zipcode-MA-Economy-data.html"">1585</a>"
1588,0.0,Zipcode,50182.0,60429.0,39.3,5295.0,5295.0,5024.0,271.0,0.0,2356.0,24.556,0.791,0.059,0.073,0.073,0.003,0.102,7651.0,0.035,0.692,0.657,0.035,0.308,0.161,791.0,0.083,0.124,0.021,0.21,0.116,0.444,0.767,0.233,0.115,0.333,0.212,0.133,0.943,0.888,0.056,0.046,0.004,0.006,0.0,0.0,0.0,0.0,0.0,0.0,0.006,0.01,0.0,0.041,0.016,0.943,31.536,0.115,46112.401,252.0,111.0,"<a href=""1588-Zipcode-MA-Economy-data.html"">1588</a>"
1590,0.0,Zipcode,63027.0,99692.0,38.6,5240.0,5240.0,5066.0,174.0,0.0,1965.0,31.4,0.817,0.041,0.097,0.043,0.001,0.091,7205.0,0.024,0.727,0.703,0.024,0.273,0.188,186.0,0.02,0.005,0.0,0.274,0.061,0.344,0.746,0.254,0.174,0.333,0.258,0.123,0.925,0.862,0.063,0.046,0.014,0.003,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.016,0.015,0.043,0.018,0.939,29.093,0.0,53792.414,244.0,91.0,"<a href=""1590-Zipcode-MA-Economy-data.html"">1590</a>"
1602,0.0,Zipcode,52116.0,62709.0,37.2,13513.0,13506.0,12764.0,742.0,7.0,6772.0,26.942,0.769,0.039,0.124,0.062,0.006,0.115,20285.0,0.037,0.666,0.629,0.037,0.334,0.184,2979.0,0.133,0.148,0.031,0.253,0.118,0.448,0.728,0.272,0.195,0.348,0.235,0.142,0.873,0.799,0.073,0.054,0.012,0.008,0.019,0.01,0.0,0.002,0.006,0.0,0.002,0.031,0.009,0.067,0.033,0.881,23.825,0.626,27829.558,500.0,495.0,"<a href=""1602-Zipcode-MA-Economy-data.html"">1602</a>"
1603,0.0,Zipcode,37402.0,40967.0,37.1,10470.0,10459.0,9482.0,977.0,11.0,6089.0,19.387,0.763,0.057,0.086,0.074,0.02,0.104,16559.0,0.059,0.632,0.573,0.059,0.368,0.105,4471.0,0.222,0.126,0.062,0.232,0.273,0.497,0.742,0.258,0.179,0.349,0.296,0.165,0.863,0.719,0.144,0.116,0.011,0.017,0.03,0.021,0.0,0.0,0.009,0.0,0.003,0.043,0.022,0.039,0.046,0.885,24.666,0.542,33060.558,623.0,282.0,"<a href=""1603-Zipcode-MA-Economy-data.html"">1603</a>"
1604,0.0,Zipcode,42208.0,50426.0,38.5,18642.0,18637.0,17072.0,1565.0,5.0,10037.0,21.083,0.802,0.027,0.087,0.069,0.015,0.059,28679.0,0.055,0.65,0.595,0.055,0.35,0.145,6897.0,0.195,0.143,0.05,0.173,0.204,0.457,0.787,0.213,0.161,0.27,0.311,0.138,0.897,0.787,0.11,0.09,0.012,0.008,0.027,0.02,0.0,0.0,0.007,0.0,0.005,0.034,0.016,0.021,0.039,0.913,24.433,0.472,29175.416,608.0,276.0,"<a href=""1604-Zipcode-MA-Economy-data.html"">1604</a>"
1605,0.0,Zipcode,41609.0,35446.0,36.3,13389.0,13389.0,12160.0,1229.0,0.0,8766.0,22.043,0.774,0.02,0.108,0.074,0.024,0.058,22155.0,0.055,0.604,0.549,0.055,0.396,0.132,7360.0,0.268,0.135,0.07,0.17,0.318,0.499,0.669,0.331,0.231,0.425,0.289,0.148,0.829,0.682,0.146,0.106,0.027,0.014,0.051,0.045,0.0,0.002,0.004,0.0,0.003,0.065,0.009,0.043,0.068,0.838,21.763,0.587,18364.274,357.0,282.0,"<a href=""1605-Zipcode-MA-Economy-data.html"">1605</a>"
1606,0.0,Zipcode,55709.0,65163.0,38.0,10900.0,10900.0,10000.0,900.0,0.0,5212.0,28.193,0.822,0.033,0.084,0.052,0.009,0.088,16112.0,0.056,0.677,0.621,0.056,0.323,0.177,1910.0,0.102,0.164,0.09,0.149,0.095,0.425,0.77,0.23,0.191,0.268,0.253,0.125,0.904,0.824,0.079,0.07,0.004,0.005,0.024,0.014,0.003,0.003,0.005,0.0,0.003,0.029,0.014,0.026,0.032,0.918,25.51,0.508,30391.499,578.0,160.0,"<a href=""1606-Zipcode-MA-Economy-data.html"">1606</a>"
1607,0.0,Zipcode,46484.0,47068.0,37.7,4586.0,4563.0,4114.0,449.0,23.0,2307.0,23.711,0.771,0.079,0.064,0.065,0.022,0.105,6893.0,0.065,0.665,0.597,0.065,0.335,0.075,1695.0,0.197,0.129,0.078,0.234,0.232,0.438,0.766,0.234,0.168,0.307,0.373,0.123,0.901,0.821,0.08,0.062,0.005,0.013,0.019,0.019,0.0,0.0,0.0,0.0,0.0,0.017,0.023,0.041,0.017,0.924,26.689,0.474,43676.8,231.0,120.0,"<a href=""1607-Zipcode-MA-Economy-data.html"">1607</a>"
1608,0.0,Zipcode,31469.0,18843.0,34.2,1328.0,1328.0,1039.0,289.0,0.0,1328.0,17.695,0.701,0.0,0.072,0.107,0.121,0.004,2656.0,0.109,0.5,0.391,0.109,0.5,0.052,1764.0,0.516,0.119,0.039,0.202,0.46,0.481,0.663,0.337,0.313,0.355,0.521,0.164,0.638,0.48,0.158,0.116,0.013,0.029,0.076,0.076,0.0,0.0,0.0,0.0,0.0,0.23,0.023,0.034,0.23,0.661,22.613,0.703,0.0,0.0,0.0,"<a href=""1608-Zipcode-MA-Economy-data.html"">1608</a>"
1609,0.0,Zipcode,48802.0,42863.0,34.1,9331.0,9331.0,8630.0,701.0,0.0,8604.0,27.522,0.732,0.046,0.128,0.076,0.019,0.081,17935.0,0.039,0.52,0.481,0.039,0.48,0.138,3933.0,0.249,0.168,0.028,0.303,0.219,0.574,0.591,0.409,0.318,0.515,0.377,0.16,0.75,0.628,0.122,0.079,0.026,0.017,0.034,0.024,0.0,0.002,0.006,0.001,0.009,0.145,0.02,0.042,0.154,0.77,23.512,0.57,40444.828,510.0,204.0,"<a href=""1609-Zipcode-MA-Economy-data.html"">1609</a>"
1610,0.0,Zipcode,32348.0,31182.0,34.0,11310.0,11271.0,9871.0,1400.0,39.0,8411.0,18.296,0.759,0.044,0.078,0.067,0.053,0.059,19721.0,0.071,0.574,0.501,0.071,0.426,0.066,7129.0,0.347,0.173,0.093,0.238,0.363,0.486,0.613,0.387,0.33,0.449,0.251,0.2,0.689,0.539,0.15,0.119,0.023,0.009,0.068,0.065,0.0,0.002,0.001,0.0,0.003,0.142,0.037,0.062,0.145,0.726,22.637,0.641,30809.382,308.0,191.0,"<a href=""1610-Zipcode-MA-Economy-data.html"">1610</a>"
1611,0.0,Zipcode,44145.0,81971.0,37.5,1476.0,1476.0,1434.0,42.0,0.0,527.0,22.638,0.7,0.161,0.067,0.062,0.011,0.213,2003.0,0.021,0.737,0.716,0.021,0.263,0.095,113.0,0.046,0.0,0.106,0.805,0.132,0.358,0.737,0.263,0.165,0.381,0.132,0.149,0.938,0.873,0.065,0.056,0.009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.035,0.0,0.027,0.035,0.938,23.19,0.0,67652.284,144.0,35.0,"<a href=""1611-Zipcode-MA-Economy-data.html"">1611</a>"
1612,0.0,Zipcode,71802.0,94135.0,37.0,2666.0,2656.0,2589.0,67.0,10.0,1340.0,37.319,0.725,0.109,0.114,0.052,0.001,0.149,4006.0,0.017,0.666,0.646,0.017,0.334,0.243,156.0,0.036,0.179,0.038,0.109,0.032,0.382,0.704,0.296,0.238,0.366,0.213,0.102,0.874,0.819,0.056,0.029,0.006,0.021,0.011,0.011,0.0,0.0,0.0,0.0,0.0,0.03,0.003,0.082,0.03,0.878,28.085,0.0,86183.556,212.0,91.0,"<a href=""1612-Zipcode-MA-Economy-data.html"">1612</a>"
1701,0.0,Zipcode,67536.0,100788.0,39.0,18930.0,18908.0,18065.0,843.0,22.0,7640.0,33.302,0.78,0.044,0.119,0.054,0.003,0.149,26570.0,0.032,0.712,0.68,0.032,0.288,0.179,1442.0,0.046,0.2,0.061,0.114,0.044,0.405,0.747,0.253,0.155,0.354,0.247,0.123,0.88,0.81,0.069,0.057,0.007,0.006,0.03,0.01,0.001,0.004,0.015,0.0,0.002,0.022,0.013,0.054,0.023,0.893,30.356,0.297,34624.021,1129.0,739.0,"<a href=""1701-Zipcode-MA-Economy-data.html"">1701</a>"
1702,0.0,Zipcode,44453.0,51137.0,36.2,22923.0,22923.0,21485.0,1438.0,0.0,8477.0,23.615,0.804,0.058,0.076,0.053,0.01,0.141,31400.0,0.046,0.73,0.684,0.046,0.27,0.092,6187.0,0.17,0.258,0.062,0.148,0.179,0.472,0.679,0.321,0.213,0.425,0.261,0.082,0.85,0.705,0.145,0.105,0.029,0.011,0.045,0.017,0.002,0.004,0.022,0.0,0.003,0.051,0.019,0.031,0.054,0.869,27.418,0.338,28418.139,1074.0,1368.0,"<a href=""1702-Zipcode-MA-Economy-data.html"">1702</a>"
1718,0.0,Zipcode,96648.0,131484.0,32.7,308.0,308.0,270.0,38.0,0.0,104.0,56.838,0.763,0.0,0.185,0.052,0.0,0.07,412.0,0.092,0.748,0.655,0.092,0.252,0.151,56.0,0.106,0.0,0.321,0.0,0.0,0.275,0.704,0.296,0.0,0.521,0.231,0.124,0.793,0.641,0.152,0.152,0.0,0.0,0.141,0.0,0.0,0.0,0.141,0.0,0.0,0.067,0.0,0.0,0.067,0.793,39.389,0.0,0.0,0.0,14.0,"<a href=""1718-Zipcode-MA-Economy-data.html"">1718</a>"
1719,0.0,Zipcode,101929.0,103556.0,39.0,3181.0,3181.0,2991.0,190.0,0.0,1066.0,50.261,0.86,0.037,0.073,0.03,0.0,0.125,4247.0,0.045,0.749,0.704,0.045,0.251,0.121,247.0,0.047,0.3,0.0,0.081,0.016,0.435,0.751,0.249,0.114,0.403,0.268,0.057,0.848,0.79,0.058,0.056,0.0,0.002,0.044,0.004,0.0,0.003,0.038,0.0,0.0,0.022,0.02,0.067,0.022,0.867,33.935,0.0,40450.741,119.0,144.0,"<a href=""1719-Zipcode-MA-Economy-data.html"">1719</a>"
1720,0.0,Zipcode,101074.0,131413.0,38.9,12352.0,12336.0,11807.0,529.0,16.0,5376.0,49.967,0.813,0.051,0.104,0.03,0.003,0.176,17728.0,0.03,0.697,0.666,0.03,0.303,0.12,651.0,0.029,0.183,0.051,0.3,0.054,0.425,0.776,0.224,0.129,0.339,0.301,0.074,0.853,0.807,0.046,0.042,0.001,0.003,0.062,0.003,0.0,0.01,0.049,0.0,0.001,0.013,0.004,0.067,0.014,0.857,36.083,0.0,45916.385,816.0,637.0,"<a href=""1720-Zipcode-MA-Economy-data.html"">1720</a>"
1721,0.0,Zipcode,77340.0,103700.0,39.3,10324.0,10301.0,9960.0,341.0,23.0,3551.0,37.845,0.836,0.052,0.075,0.034,0.002,0.135,13875.0,0.025,0.744,0.718,0.025,0.256,0.143,655.0,0.038,0.22,0.023,0.073,0.051,0.413,0.79,0.21,0.145,0.28,0.217,0.072,0.877,0.792,0.085,0.074,0.008,0.003,0.049,0.0,0.0,0.004,0.045,0.0,0.002,0.016,0.007,0.049,0.018,0.884,31.35,0.0,49278.895,600.0,436.0,"<a href=""1721-Zipcode-MA-Economy-data.html"">1721</a>"
1730,0.0,Zipcode,92205.0,117688.0,39.1,7332.0,7319.0,6954.0,365.0,13.0,3604.0,45.35,0.756,0.068,0.129,0.043,0.005,0.206,10936.0,0.033,0.67,0.636,0.033,0.33,0.203,385.0,0.028,0.057,0.065,0.314,0.053,0.415,0.765,0.235,0.094,0.392,0.257,0.148,0.878,0.809,0.069,0.062,0.004,0.003,0.019,0.008,0.0,0.008,0.003,0.0,0.011,0.013,0.0,0.078,0.024,0.878,26.823,0.0,49195.261,505.0,266.0,"<a href=""1730-Zipcode-MA-Economy-data.html"">1730</a>"
1731,0.0,Zipcode,55987.0,84333.0,40.7,796.0,379.0,347.0,32.0,417.0,326.0,26.454,0.944,0.008,0.048,0.0,0.0,0.073,1122.0,0.029,0.709,0.309,0.029,0.291,0.052,94.0,0.05,0.0,0.128,0.064,0.029,0.329,0.821,0.179,0.075,0.353,0.51,0.0,0.798,0.681,0.117,0.09,0.017,0.011,0.045,0.025,0.0,0.012,0.008,0.0,0.014,0.104,0.016,0.022,0.119,0.814,20.775,0.214,9594.737,0.0,11.0,"<a href=""1731-Zipcode-MA-Economy-data.html"">1731</a>"
1740,0.0,Zipcode,95093.0,151023.0,39.8,2992.0,2992.0,2886.0,106.0,0.0,914.0,45.948,0.86,0.047,0.064,0.028,0.001,0.194,3906.0,0.027,0.766,0.739,0.027,0.234,0.109,79.0,0.015,0.177,0.0,0.291,0.021,0.349,0.77,0.23,0.133,0.333,0.21,0.051,0.84,0.793,0.047,0.044,0.002,0.001,0.037,0.0,0.0,0.004,0.033,0.0,0.008,0.006,0.0,0.108,0.015,0.84,35.522,0.0,38770.695,194.0,160.0,"<a href=""1740-Zipcode-MA-Economy-data.html"">1740</a>"
1741,0.0,Zipcode,136938.0,167400.0,40.6,2613.0,2613.0,2500.0,113.0,0.0,1340.0,64.863,0.731,0.049,0.189,0.029,0.001,0.212,3953.0,0.029,0.661,0.632,0.029,0.339,0.178,113.0,0.022,0.204,0.0,0.336,0.016,0.471,0.734,0.266,0.161,0.369,0.263,0.112,0.802,0.765,0.038,0.036,0.002,0.0,0.018,0.005,0.0,0.006,0.007,0.0,0.012,0.007,0.009,0.152,0.019,0.811,36.836,0.0,56342.627,259.0,214.0,"<a href=""1741-Zipcode-MA-Economy-data.html"">1741</a>"
1742,0.0,Zipcode,101968.0,137991.0,40.6,8366.0,8349.0,8085.0,264.0,17.0,6920.0,48.299,0.707,0.063,0.19,0.038,0.001,0.203,15286.0,0.017,0.547,0.529,0.017,0.453,0.214,919.0,0.053,0.074,0.035,0.344,0.019,0.484,0.781,0.219,0.119,0.34,0.319,0.115,0.742,0.69,0.052,0.033,0.019,0.001,0.073,0.011,0.0,0.008,0.054,0.0,0.009,0.03,0.011,0.136,0.038,0.753,32.841,0.194,59892.297,749.0,685.0,"<a href=""1742-Zipcode-MA-Economy-data.html"">1742</a>"
1745,0.0,Zipcode,75069.0,120766.0,44.1,212.0,212.0,193.0,19.0,0.0,66.0,32.735,0.716,0.107,0.117,0.061,0.0,0.336,278.0,0.068,0.763,0.694,0.068,0.237,0.215,0.0,0.0,0.0,0.0,0.0,0.06,0.294,1.0,0.0,0.0,0.0,0.26,0.08,0.772,0.717,0.054,0.0,0.054,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.228,0.0,0.0,0.228,0.772,19.62,0.0,35366.0,11.0,31.0,"<a href=""1745-Zipcode-MA-Economy-data.html"">1745</a>"
1746,0.0,Zipcode,78835.0,110295.0,37.5,7722.0,7722.0,7288.0,434.0,0.0,3348.0,40.428,0.838,0.042,0.076,0.041,0.003,0.174,11070.0,0.039,0.698,0.658,0.039,0.302,0.188,291.0,0.02,0.244,0.096,0.172,0.057,0.412,0.728,0.272,0.154,0.39,0.271,0.093,0.863,0.819,0.045,0.029,0.008,0.007,0.043,0.001,0.0,0.011,0.032,0.0,0.0,0.009,0.003,0.081,0.009,0.866,34.981,0.0,32392.833,504.0,488.0,"<a href=""1746-Zipcode-MA-Economy-data.html"">1746</a>"
1747,0.0,Zipcode,71207.0,99792.0,37.7,3245.0,3245.0,3096.0,149.0,0.0,1530.0,36.323,0.832,0.03,0.087,0.046,0.005,0.104,4775.0,0.031,0.68,0.648,0.031,0.32,0.208,119.0,0.02,0.0,0.017,0.126,0.043,0.384,0.746,0.254,0.102,0.394,0.213,0.133,0.879,0.835,0.044,0.044,0.0,0.0,0.04,0.0,0.0,0.0,0.04,0.0,0.0,0.005,0.0,0.077,0.005,0.879,34.678,0.192,30964.135,184.0,44.0,"<a href=""1747-Zipcode-MA-Economy-data.html"">1747</a>"
1748,0.0,Zipcode,94096.0,143190.0,40.1,8803.0,8803.0,8350.0,453.0,0.0,3445.0,45.126,0.852,0.028,0.097,0.02,0.003,0.125,12248.0,0.037,0.719,0.682,0.037,0.281,0.126,418.0,0.026,0.23,0.012,0.191,0.025,0.405,0.797,0.203,0.099,0.325,0.312,0.066,0.825,0.775,0.05,0.041,0.009,0.001,0.069,0.001,0.002,0.008,0.058,0.0,0.004,0.013,0.009,0.079,0.018,0.834,37.979,0.105,39195.863,395.0,450.0,"<a href=""1748-Zipcode-MA-Economy-data.html"">1748</a>"
1749,0.0,Zipcode,60627.0,80574.0,38.6,11097.0,11089.0,10653.0,436.0,8.0,5157.0,30.205,0.784,0.061,0.084,0.066,0.005,0.13,16254.0,0.027,0.683,0.655,0.027,0.317,0.174,1270.0,0.065,0.224,0.028,0.148,0.077,0.397,0.769,0.231,0.144,0.324,0.215,0.137,0.911,0.854,0.057,0.046,0.01,0.001,0.01,0.0,0.0,0.001,0.009,0.0,0.002,0.012,0.013,0.053,0.014,0.924,28.808,0.212,45349.899,604.0,517.0,"<a href=""1749-Zipcode-MA-Economy-data.html"">1749</a>"
1752,0.0,Zipcode,56284.0,72222.0,38.3,23574.0,23572.0,22490.0,1082.0,2.0,8468.0,28.261,0.822,0.051,0.073,0.05,0.004,0.127,32042.0,0.034,0.736,0.702,0.034,0.264,0.151,2830.0,0.072,0.283,0.111,0.12,0.095,0.43,0.753,0.247,0.149,0.356,0.23,0.088,0.906,0.769,0.137,0.109,0.019,0.009,0.02,0.005,0.0,0.002,0.013,0.0,0.0,0.016,0.014,0.044,0.016,0.919,29.424,0.292,36849.363,1293.0,1002.0,"<a href=""1752-Zipcode-MA-Economy-data.html"">1752</a>"
1754,0.0,Zipcode,79034.0,90134.0,38.4,6063.0,6063.0,5800.0,263.0,0.0,2384.0,39.58,0.823,0.044,0.085,0.048,0.0,0.135,8447.0,0.031,0.718,0.687,0.031,0.282,0.19,960.0,0.092,0.21,0.088,0.062,0.047,0.463,0.757,0.243,0.161,0.331,0.313,0.09,0.913,0.844,0.07,0.067,0.002,0.0,0.038,0.002,0.0,0.005,0.031,0.0,0.004,0.017,0.0,0.028,0.021,0.913,30.508,0.118,36378.68,198.0,304.0,"<a href=""1754-Zipcode-MA-Economy-data.html"">1754</a>"
