Place,Distance,Type,Median earnings,Median household income,Avg Hours Worked,In labor force,Civilian labor force,Employed,Unemployed,Armed Forces,Not in labor force,Avg Hrly Earnings,Wages,Self Employment,Investments and Retirement,Social Security,Public Assistance and SSI,Self Employed,Total Working Age,Unemployment Rate,Labor Force Participation,Total Employed,Total Unemployed,Total Not in Labor Force,With Retirement Income,Total In Poverty,Percent of Population In Poverty,In Poverty-Employed,In Poverty-Unemployed,In Poverty-Not in Labor Force,Public Assistance Percent,Gini Index,Full Time Employment,Part Time Employment,Men Working Part Time,Women Working Part Time,Single Earner Families,Families with No One Working,"Car, truck or van",Drove alone,Carpooled,In 2-person carpool,In 3-person carpool,In 4-or-more-person carpool,Public transportation,Bus,Streetcar or trolley,Subway or elevated,Railroad,Ferryboat,Bicycle,Walked,"Taxicab, motorcycle or other",Worked at home,Bicycle or walk,Drive,Avg Commute Time,Work in city or place where live,Self Employment Income,Total Self-employed Men,Total Self-employed Women,Zip Code,"Less than $10,000","Earnings-$10,000 to $14,999","Earnings-$15,000 to $19,999","Earnings-$20,000 to $49,999","Earnings-$50,000 to $74,999","Earnings-$75,000 to $99,999","Earnings-$100,000 or more",Median earnings - Male,Median earnings - Female,Poverty Under 12 Years,Poverty 12 to 17 years,Poverty 18 to 34 years,Poverty 35 to 54 years,Poverty 55 to 64 years,Poverty 65+ years,White Poverty Rate,Black Poverty Rate,American Indian Poverty Rate,Asian Poverty Rate,Hawaiian Poverty Rate,Hispanic Poverty Rate,Male Poverty Rate,Female Poverty Rate,Married with children Poverty,Unmarried with children Poverty,Unmarried Female with children Poverty,Unmarried Male with children Poverty,Less Than Highschool in Poverty,Highschool Grad in Poverty,Some College in Poverty,College Grad in Poverty,Income <25,Income 25 to 44,Income 45 to 64,Income 65+,12am to 5am,5am to 530am,530 am to 6am,6am to 630am,630 am to 7am,7am to 730am,730 am to 8am,8am to 830am,830 am to 9am,9am to 10am,10am to 11am,11am to 12noon,12noon to 4pm,4pm to midnight,Less than 5 min,5 to 9 min,10 to 14 min,15 to 19 min,20 to 24 min,25 to 29 min,30 to 34 min,35 to 39 min,40 to 44 min,45 to 59 min,60 to 89 min,90 or more min,Avg Male Commute,Avg Female Commute,Earnings-Overall,"Earnings-Mgt, business, science, and arts","Earnings-Mgt, business, and financial","Earnings-Computer, engineering, and science","Earnings-Education, legal, community service, arts, media",Earnings-Healthcare practitioners and tech,Earnings-Service,Earnings-Protective service,Earnings-Sales and office,"Earnings-Natural resources, construction, maintenance","Earnings-Production, transportation, material moving","Male Earners-Mgt, business, science, and arts","Male Earners-Mgt, business, and financial","Male Earners-Computer, engineering, and science","Male Earners-Education, legal, community service, arts, media",Male Earners-Healthcare practitioners and tech,Male Earners-Service,Male Earners-Protective service,Male Earners-Sales and office,"Male Earners-Natural resources, construction, maintenance","Male Earners-Production, transportation, material moving","Female Earners-Mgt, business, science, and arts","Female Earners-Mgt, business, and financial","Female Earners-Computer, engineering, and science","Female Earners-Education, legal, community service, arts, media",Female Earners-Healthcare practitioners and tech,Female Earners-Service,Female Earners-Protective service,Female Earners-Sales and office,"Female Earners-Natural resources, construction, maintenance","Female Earners-Production, transportation, material moving",Private for-profit workers,Employee of private company,Self-employed in incorporated business,Private not-for-profit,Local government,State government,Federal government,Male-Private for-profit workers,Male-Employee of private company,Male-Self-employed in incorporated business,Male-Private not-for-profit,Male-Local government,Male-State government,Male-Federal government,Female-Private for-profit workers,Female-Employee of private company,Female-Self-employed in incorporated business,Female-Private not-for-profit,Female-Local government,Female-State government,Female-Federal government,"Management, business, science, and arts occupations",Service occupations,Sales and office occupations,"Natural resources, construction, and maintenance occupations","Production, transportation, and material moving occupations","Agriculture, forestry, fishing and hunting, and mining",Construction,Manufacturing,Wholesale trade,Retail trade,"Transportation, warehousing, and utilities",Information,"Finance, insurance, real estate, rental and leasing","Professional, scientific, management, administrative services","Educational services, health care and social assistance","Arts, entertainment, recreation, accommodation and food services",Public administration,Overall Family Income,White Family Income,Black Family Income,American Indian Family Income,Asian Family Income,Hawaiian Family Income,Hispanic Family Income
2126,0.0,Zipcode,40801.0,47902.0,36.0,16502.0,16502.0,14518.0,1984.0,0.0,7228.0,21.795,0.764,0.022,0.121,0.072,0.022,0.08,23730.0,0.084,0.695,0.612,0.084,0.305,0.166,6070.0,0.208,0.187,0.083,0.111,0.273,0.454,0.692,0.308,0.3,0.315,0.301,0.13,0.603,0.487,0.116,0.102,0.012,0.002,0.336,0.196,0.002,0.131,0.008,0.0,0.001,0.023,0.008,0.029,0.023,0.612,40.326,0.717,17031.479,292.0,424.0,"<a href=""2126-Zipcode-MA-Economy-data.html"">2126</a>",0.212,0.076,0.083,0.361,0.192,0.055,0.023,40978.0,40439.0,0.238,0.145,0.176,0.284,0.073,0.084,0.341,0.189,0.424,0.195,0.0,0.426,0.175,0.238,0.115,0.478,0.478,0.475,0.231,0.186,0.151,0.074,43365.0,45393.0,54146.0,46068.0,0.059,0.05,0.043,0.147,0.118,0.114,0.116,0.076,0.027,0.034,0.008,0.015,0.132,0.062,0.003,0.017,0.047,0.078,0.134,0.062,0.168,0.041,0.051,0.132,0.193,0.074,18.213,22.113,40801.0,59818.0,61574.0,51912.0,57741.0,59315.0,31810.0,50583.0,35927.0,51750.0,41173.0,59875.0,61875.0,52132.0,71094.0,50978.0,36888.0,50333.0,31371.0,51344.0,40558.0,59779.0,61351.0,0.0,55227.0,80667.0,30331.0,0.0,37720.0,0.0,50500.0,36561.0,36426.0,50583.0,40725.0,50855.0,53333.0,38906.0,36242.0,36038.0,52083.0,40275.0,55969.0,52099.0,50921.0,37070.0,37044.0,40250.0,41292.0,42991.0,55280.0,37813.0,0.523,0.29,0.09,0.097,0.0,0.0,0.168,0.0,0.0,0.09,0.071,0.0,0.0,0.116,0.284,0.194,0.0,53726.0,22408.0,55825.0,0.0,116188.0,0.0,21904.0
2127,0.0,Zipcode,66874.0,85336.0,41.1,24374.0,24302.0,23101.0,1201.0,72.0,7508.0,31.29,0.903,0.023,0.044,0.022,0.008,0.061,31882.0,0.038,0.765,0.725,0.038,0.235,0.08,6108.0,0.17,0.185,0.08,0.177,0.175,0.474,0.858,0.142,0.108,0.176,0.204,0.113,0.464,0.403,0.061,0.058,0.001,0.001,0.392,0.25,0.002,0.139,0.001,0.0,0.013,0.085,0.02,0.025,0.099,0.484,27.785,0.696,40657.552,455.0,362.0,"<a href=""2127-Zipcode-MA-Economy-data.html"">2127</a>",0.096,0.036,0.02,0.18,0.333,0.148,0.187,72512.0,62064.0,0.176,0.103,0.266,0.239,0.102,0.114,0.104,0.553,0.022,0.324,0.0,0.509,0.143,0.194,0.021,0.615,0.63,0.402,0.443,0.227,0.21,0.035,58421.0,112278.0,56479.0,22581.0,0.02,0.018,0.024,0.073,0.083,0.145,0.137,0.212,0.108,0.068,0.031,0.004,0.044,0.033,0.016,0.036,0.089,0.128,0.193,0.079,0.21,0.039,0.05,0.092,0.052,0.015,13.612,14.173,66874.0,72684.0,75523.0,87500.0,58594.0,71429.0,44268.0,71265.0,64414.0,52415.0,48125.0,79609.0,82413.0,87228.0,70182.0,70347.0,51342.0,71188.0,75345.0,54688.0,46885.0,65802.0,69833.0,87798.0,56371.0,72750.0,35326.0,100893.0,58170.0,0.0,56118.0,70634.0,70561.0,98077.0,59682.0,57056.0,65239.0,79009.0,75003.0,74881.0,87500.0,71094.0,65273.0,65161.0,74821.0,64507.0,64477.0,200938.0,56372.0,56136.0,65391.0,83466.0,0.723,0.1,0.177,0.0,0.0,0.0,0.032,0.045,0.045,0.036,0.0,0.0,0.15,0.386,0.218,0.036,0.0,80739.0,105435.0,16179.0,0.0,45265.0,0.0,20113.0
2128,0.0,Zipcode,40262.0,52152.0,38.1,28185.0,28176.0,26196.0,1980.0,9.0,9287.0,20.322,0.852,0.029,0.065,0.04,0.013,0.079,37472.0,0.053,0.752,0.699,0.053,0.248,0.068,8836.0,0.192,0.238,0.075,0.121,0.197,0.445,0.75,0.25,0.165,0.369,0.279,0.111,0.352,0.265,0.087,0.047,0.019,0.021,0.561,0.053,0.001,0.503,0.004,0.001,0.002,0.059,0.008,0.018,0.061,0.36,32.215,0.696,24498.822,542.0,709.0,"<a href=""2128-Zipcode-MA-Economy-data.html"">2128</a>",0.15,0.098,0.105,0.366,0.19,0.049,0.043,40517.0,39557.0,0.228,0.101,0.28,0.228,0.074,0.089,0.179,0.271,0.036,0.236,0.0,0.208,0.163,0.225,0.128,0.438,0.544,0.174,0.24,0.145,0.146,0.075,43859.0,59724.0,56889.0,22266.0,0.052,0.063,0.036,0.094,0.055,0.127,0.081,0.102,0.054,0.083,0.043,0.021,0.096,0.092,0.01,0.039,0.06,0.124,0.146,0.048,0.222,0.045,0.066,0.1,0.114,0.025,19.407,12.809,40262.0,62487.0,64629.0,70201.0,52101.0,59531.0,29451.0,52313.0,47197.0,41161.0,31935.0,65313.0,64481.0,70595.0,57674.0,68826.0,30919.0,72697.0,52366.0,40971.0,36214.0,56101.0,64909.0,48409.0,47305.0,44013.0,26260.0,49375.0,45275.0,76250.0,24821.0,37223.0,37017.0,48056.0,49038.0,61210.0,63833.0,70137.0,37677.0,37711.0,36833.0,55644.0,67228.0,68654.0,71328.0,35951.0,35015.0,55370.0,44531.0,55508.0,59600.0,46313.0,0.326,0.348,0.162,0.0,0.164,0.0,0.024,0.022,0.0,0.035,0.143,0.022,0.127,0.156,0.27,0.127,0.0,51618.0,55170.0,40063.0,53472.0,37750.0,0.0,44333.0
2129,0.0,Zipcode,78939.0,90674.0,42.1,11413.0,11320.0,10865.0,455.0,93.0,3660.0,36.058,0.884,0.021,0.068,0.021,0.006,0.082,15073.0,0.03,0.757,0.721,0.03,0.243,0.101,3445.0,0.19,0.185,0.03,0.17,0.185,0.525,0.847,0.153,0.103,0.201,0.266,0.043,0.514,0.462,0.052,0.043,0.002,0.007,0.268,0.125,0.005,0.122,0.004,0.012,0.024,0.138,0.014,0.043,0.162,0.528,29.753,0.609,32097.038,386.0,349.0,"<a href=""2129-Zipcode-MA-Economy-data.html"">2129</a>",0.084,0.055,0.03,0.18,0.238,0.14,0.272,84390.0,72840.0,0.291,0.091,0.187,0.247,0.082,0.102,0.077,0.56,0.0,0.463,0.0,0.462,0.156,0.218,0.146,0.732,0.75,0.664,0.492,0.333,0.229,0.02,46923.0,114534.0,94028.0,28050.0,0.011,0.01,0.03,0.062,0.069,0.12,0.161,0.245,0.107,0.07,0.026,0.014,0.03,0.046,0.009,0.035,0.082,0.13,0.187,0.061,0.21,0.051,0.046,0.084,0.086,0.019,14.894,14.859,78939.0,87824.0,102399.0,83722.0,72270.0,85566.0,17471.0,16595.0,68802.0,60086.0,50875.0,100208.0,117902.0,84496.0,75781.0,101875.0,17369.0,22614.0,77896.0,53929.0,53056.0,81033.0,96950.0,74583.0,67000.0,85156.0,18229.0,0.0,61089.0,0.0,48229.0,84978.0,84837.0,101979.0,66810.0,64974.0,64412.0,68506.0,93929.0,94464.0,81058.0,64444.0,82727.0,67188.0,80577.0,80606.0,80168.0,149000.0,66983.0,63464.0,62083.0,68140.0,0.48,0.094,0.323,0.021,0.082,0.0,0.021,0.0,0.145,0.063,0.0,0.027,0.163,0.329,0.103,0.112,0.0,118125.0,151013.0,11514.0,0.0,20050.0,0.0,22125.0
2130,0.0,Zipcode,60529.0,79419.0,39.3,24909.0,24900.0,23438.0,1462.0,9.0,8797.0,29.619,0.839,0.041,0.086,0.029,0.005,0.143,33706.0,0.043,0.739,0.695,0.043,0.261,0.074,6509.0,0.172,0.21,0.074,0.229,0.137,0.47,0.778,0.222,0.179,0.26,0.223,0.067,0.4,0.353,0.047,0.041,0.004,0.002,0.419,0.105,0.007,0.297,0.01,0.001,0.064,0.059,0.008,0.049,0.123,0.408,31.064,0.722,28403.209,968.0,849.0,"<a href=""2130-Zipcode-MA-Economy-data.html"">2130</a>",0.144,0.045,0.038,0.281,0.248,0.103,0.142,62398.0,58572.0,0.126,0.102,0.425,0.16,0.087,0.1,0.121,0.317,0.711,0.125,0.0,0.34,0.142,0.197,0.061,0.477,0.539,0.0,0.382,0.265,0.177,0.076,35323.0,90632.0,87351.0,35200.0,0.012,0.008,0.013,0.055,0.081,0.124,0.117,0.206,0.11,0.11,0.025,0.012,0.07,0.056,0.009,0.026,0.064,0.113,0.134,0.078,0.236,0.039,0.069,0.129,0.091,0.011,15.024,16.041,60529.0,68489.0,74406.0,66167.0,60806.0,71883.0,36496.0,81094.0,46865.0,51667.0,34796.0,71070.0,80695.0,69519.0,61042.0,72065.0,45772.0,82266.0,46510.0,51875.0,38478.0,66516.0,69777.0,62054.0,60536.0,71595.0,28583.0,0.0,47076.0,0.0,24833.0,58260.0,57606.0,83750.0,59811.0,73688.0,65536.0,82625.0,66843.0,66611.0,80817.0,51780.0,79875.0,73808.0,85096.0,50452.0,50223.0,97386.0,61985.0,72520.0,52016.0,82500.0,0.731,0.132,0.112,0.0,0.025,0.0,0.042,0.0,0.031,0.053,0.0,0.062,0.081,0.555,0.025,0.098,0.0,94692.0,114861.0,54417.0,0.0,116607.0,0.0,35799.0
2131,0.0,Zipcode,53849.0,68655.0,37.9,19029.0,19014.0,17725.0,1289.0,15.0,7231.0,27.323,0.813,0.042,0.099,0.038,0.008,0.122,26260.0,0.049,0.725,0.675,0.049,0.275,0.11,4137.0,0.13,0.21,0.08,0.136,0.169,0.453,0.757,0.243,0.18,0.298,0.22,0.085,0.647,0.573,0.074,0.059,0.008,0.006,0.276,0.103,0.01,0.121,0.042,0.0,0.02,0.018,0.009,0.03,0.037,0.656,33.458,0.643,30636.624,654.0,720.0,"<a href=""2131-Zipcode-MA-Economy-data.html"">2131</a>",0.154,0.059,0.038,0.317,0.207,0.113,0.112,55500.0,52691.0,0.24,0.098,0.224,0.285,0.062,0.092,0.1,0.173,0.373,0.07,0.0,0.231,0.116,0.142,0.05,0.419,0.435,0.288,0.227,0.158,0.124,0.028,39938.0,64992.0,90253.0,31822.0,0.03,0.034,0.038,0.085,0.085,0.152,0.14,0.149,0.04,0.076,0.036,0.014,0.071,0.05,0.014,0.036,0.048,0.076,0.14,0.073,0.194,0.052,0.091,0.145,0.112,0.02,16.449,17.009,53849.0,72189.0,77878.0,83701.0,62554.0,75772.0,36566.0,86406.0,44369.0,46154.0,43227.0,79871.0,79318.0,83658.0,63750.0,88548.0,40640.0,87611.0,45873.0,46154.0,50076.0,68713.0,77159.0,84063.0,61583.0,71458.0,34570.0,0.0,43526.0,0.0,26773.0,50785.0,50852.0,44375.0,54925.0,69408.0,64926.0,54556.0,51878.0,51861.0,68125.0,61729.0,72370.0,59750.0,65357.0,47724.0,48045.0,0.0,53409.0,59899.0,68817.0,53300.0,0.706,0.059,0.0,0.059,0.176,0.0,0.059,0.0,0.0,0.0,0.034,0.0,0.13,0.353,0.223,0.0,0.0,81851.0,103418.0,59563.0,0.0,81786.0,0.0,50588.0
2132,0.0,Zipcode,70666.0,91273.0,39.2,15829.0,15829.0,15091.0,738.0,0.0,7313.0,34.667,0.815,0.036,0.1,0.045,0.004,0.109,23142.0,0.032,0.684,0.652,0.032,0.316,0.182,1627.0,0.059,0.178,0.013,0.127,0.071,0.426,0.807,0.193,0.13,0.252,0.219,0.102,0.77,0.686,0.085,0.073,0.008,0.003,0.171,0.058,0.011,0.061,0.04,0.0,0.002,0.014,0.006,0.037,0.015,0.776,32.369,0.585,36597.644,675.0,607.0,"<a href=""2132-Zipcode-MA-Economy-data.html"">2132</a>",0.116,0.033,0.044,0.222,0.238,0.141,0.206,77019.0,63556.0,0.21,0.063,0.14,0.205,0.136,0.246,0.062,0.026,0.0,0.036,0.0,0.114,0.042,0.072,0.031,0.33,0.413,0.054,0.233,0.083,0.047,0.025,49375.0,107267.0,112240.0,47972.0,0.013,0.019,0.036,0.101,0.119,0.187,0.155,0.125,0.05,0.079,0.017,0.003,0.049,0.047,0.007,0.041,0.082,0.098,0.145,0.074,0.182,0.039,0.075,0.131,0.105,0.022,16.175,16.194,70666.0,85490.0,90417.0,100759.0,64702.0,91667.0,45019.0,104449.0,48971.0,66250.0,56189.0,98072.0,89952.0,103356.0,90657.0,160917.0,80822.0,105313.0,46974.0,60781.0,57500.0,79142.0,90903.0,74259.0,56340.0,86132.0,36996.0,0.0,49817.0,0.0,44511.0,70151.0,70265.0,63750.0,70508.0,82059.0,69792.0,95556.0,73644.0,80139.0,38906.0,62432.0,91047.0,79375.0,101500.0,61912.0,58902.0,75465.0,73382.0,63986.0,57734.0,81250.0,0.693,0.033,0.162,0.023,0.088,0.0,0.123,0.0,0.033,0.086,0.106,0.0,0.061,0.38,0.08,0.131,0.0,122198.0,119012.0,145152.0,0.0,151250.0,0.0,156136.0
2134,0.0,Zipcode,46787.0,47485.0,36.3,11839.0,11832.0,11201.0,631.0,7.0,4814.0,24.787,0.889,0.035,0.044,0.022,0.01,0.1,16653.0,0.038,0.711,0.673,0.038,0.289,0.042,5103.0,0.292,0.302,0.053,0.469,0.098,0.509,0.716,0.284,0.242,0.335,0.236,0.155,0.337,0.306,0.031,0.02,0.003,0.009,0.403,0.159,0.051,0.192,0.001,0.0,0.068,0.126,0.022,0.045,0.194,0.359,32.801,0.659,23178.191,497.0,230.0,"<a href=""2134-Zipcode-MA-Economy-data.html"">2134</a>",0.19,0.069,0.069,0.332,0.215,0.061,0.065,48054.0,42418.0,0.014,0.012,0.833,0.067,0.032,0.042,0.261,0.337,0.275,0.413,0.0,0.363,0.245,0.343,0.094,0.272,0.371,0.0,0.366,0.153,0.152,0.179,25158.0,72283.0,39929.0,25257.0,0.006,0.005,0.01,0.034,0.053,0.147,0.129,0.188,0.095,0.118,0.047,0.026,0.087,0.056,0.003,0.031,0.059,0.127,0.107,0.062,0.204,0.038,0.1,0.165,0.092,0.012,16.941,15.86,46787.0,58375.0,60286.0,71833.0,49524.0,54559.0,31641.0,46086.0,39425.0,35833.0,40481.0,63239.0,61685.0,76896.0,50513.0,48482.0,42474.0,46086.0,44015.0,35833.0,40481.0,52948.0,56305.0,43527.0,49048.0,55809.0,27289.0,0.0,37500.0,0.0,40000.0,46737.0,46625.0,54333.0,43051.0,49754.0,67625.0,67026.0,51513.0,51096.0,60263.0,40734.0,47234.0,56484.0,66509.0,40625.0,40755.0,0.0,49514.0,50793.0,70938.0,74000.0,0.52,0.078,0.263,0.117,0.022,0.0,0.0,0.0,0.056,0.173,0.0,0.056,0.117,0.497,0.078,0.0,0.0,70592.0,79099.0,26765.0,0.0,88669.0,0.0,27969.0
2135,0.0,Zipcode,54270.0,57330.0,38.4,25471.0,25448.0,24239.0,1209.0,23.0,11247.0,27.178,0.826,0.034,0.088,0.041,0.011,0.111,36718.0,0.033,0.694,0.66,0.033,0.306,0.081,8907.0,0.223,0.257,0.047,0.351,0.152,0.487,0.776,0.224,0.173,0.274,0.238,0.158,0.538,0.488,0.05,0.04,0.005,0.005,0.321,0.145,0.04,0.136,0.001,0.0,0.029,0.055,0.009,0.047,0.084,0.547,32.67,0.565,21971.936,1076.0,779.0,"<a href=""2135-Zipcode-MA-Economy-data.html"">2135</a>",0.155,0.053,0.053,0.294,0.278,0.091,0.075,58053.0,51016.0,0.064,0.036,0.593,0.1,0.058,0.149,0.186,0.34,0.157,0.288,0.0,0.419,0.152,0.28,0.042,0.564,0.591,0.215,0.371,0.224,0.189,0.11,27484.0,73790.0,63509.0,22784.0,0.011,0.008,0.023,0.06,0.072,0.147,0.151,0.197,0.092,0.092,0.03,0.012,0.059,0.048,0.007,0.033,0.064,0.098,0.123,0.069,0.215,0.037,0.092,0.147,0.1,0.017,16.441,16.229,54270.0,59640.0,61148.0,63208.0,51104.0,62889.0,34259.0,74318.0,48920.0,46600.0,50677.0,62689.0,68208.0,68191.0,61116.0,57679.0,33516.0,81302.0,55433.0,47012.0,51215.0,56032.0,59294.0,57941.0,47362.0,70492.0,34572.0,0.0,42806.0,0.0,37578.0,55634.0,55558.0,70240.0,48631.0,61500.0,62726.0,69276.0,58853.0,58642.0,70913.0,51904.0,78670.0,59514.0,68269.0,51665.0,51749.0,0.0,46515.0,55426.0,63250.0,95875.0,0.571,0.177,0.143,0.073,0.036,0.0,0.051,0.0,0.029,0.119,0.022,0.111,0.169,0.308,0.068,0.051,0.0,66620.0,82614.0,32961.0,0.0,42009.0,0.0,24922.0
2136,0.0,Zipcode,45745.0,62114.0,36.9,17485.0,17485.0,16110.0,1375.0,0.0,7704.0,23.84,0.798,0.035,0.097,0.058,0.012,0.081,25189.0,0.055,0.694,0.64,0.055,0.306,0.147,3414.0,0.109,0.16,0.062,0.16,0.2,0.44,0.737,0.263,0.24,0.283,0.21,0.119,0.713,0.636,0.077,0.05,0.022,0.005,0.235,0.124,0.003,0.074,0.035,0.0,0.001,0.022,0.005,0.024,0.023,0.718,35.518,0.657,32562.622,507.0,264.0,"<a href=""2136-Zipcode-MA-Economy-data.html"">2136</a>",0.164,0.062,0.061,0.36,0.22,0.065,0.069,50677.0,42874.0,0.252,0.13,0.212,0.234,0.102,0.069,0.091,0.1,0.284,0.025,0.0,0.192,0.095,0.12,0.034,0.295,0.306,0.233,0.173,0.087,0.091,0.031,51250.0,62798.0,67345.0,41776.0,0.027,0.041,0.046,0.119,0.11,0.181,0.087,0.095,0.028,0.06,0.018,0.017,0.101,0.071,0.005,0.048,0.05,0.085,0.126,0.061,0.231,0.029,0.056,0.126,0.138,0.043,16.247,19.271,45745.0,59739.0,63307.0,63843.0,47866.0,64604.0,37082.0,91250.0,41464.0,37340.0,40634.0,63931.0,62274.0,66125.0,51650.0,90813.0,41775.0,98403.0,41492.0,41346.0,41332.0,56573.0,65132.0,63009.0,43967.0,58100.0,33142.0,42409.0,41450.0,0.0,30563.0,40792.0,40809.0,33750.0,53131.0,62138.0,57159.0,62917.0,41052.0,41028.0,50781.0,56034.0,66866.0,71198.0,67344.0,40607.0,40653.0,20875.0,49167.0,51803.0,41935.0,61597.0,0.435,0.261,0.304,0.0,0.0,0.0,0.0,0.0,0.0,0.322,0.0,0.0,0.096,0.322,0.157,0.0,0.0,67397.0,79542.0,66974.0,0.0,58594.0,0.0,51383.0
2138,0.0,Zipcode,71028.0,84305.0,35.1,21321.0,21312.0,20240.0,1072.0,9.0,12364.0,38.915,0.679,0.076,0.213,0.031,0.001,0.166,33685.0,0.032,0.633,0.601,0.032,0.367,0.114,3242.0,0.121,0.244,0.033,0.487,0.034,0.554,0.629,0.371,0.295,0.445,0.278,0.093,0.302,0.27,0.032,0.026,0.003,0.003,0.223,0.087,0.007,0.126,0.003,0.0,0.059,0.319,0.007,0.089,0.379,0.309,23.385,0.507,62738.437,702.0,934.0,"<a href=""2138-Zipcode-MA-Economy-data.html"">2138</a>",0.346,0.055,0.04,0.168,0.167,0.066,0.158,73618.0,69875.0,0.059,0.01,0.629,0.137,0.066,0.098,0.11,0.131,0.0,0.183,0.0,0.237,0.125,0.118,0.054,0.095,0.085,0.12,0.22,0.199,0.129,0.088,25417.0,82060.0,101772.0,81420.0,0.005,0.006,0.009,0.023,0.037,0.074,0.1,0.19,0.151,0.159,0.068,0.015,0.102,0.06,0.038,0.11,0.159,0.158,0.135,0.05,0.143,0.03,0.051,0.078,0.036,0.011,10.78,12.606,71028.0,74940.0,84145.0,64318.0,63140.0,118750.0,28250.0,72868.0,53605.0,41875.0,36250.0,78976.0,103710.0,68056.0,67235.0,150192.0,43854.0,74118.0,60385.0,40750.0,40521.0,72091.0,78326.0,61591.0,59966.0,114010.0,22625.0,0.0,47202.0,0.0,15588.0,76350.0,75992.0,103229.0,64551.0,57316.0,61827.0,68125.0,79940.0,79060.0,122188.0,62578.0,75750.0,67824.0,68269.0,71766.0,71921.0,70655.0,69554.0,49083.0,51615.0,64583.0,0.876,0.095,0.029,0.0,0.0,0.029,0.021,0.0,0.0,0.108,0.0,0.044,0.108,0.373,0.144,0.12,0.0,125632.0,136441.0,79408.0,0.0,71875.0,0.0,90547.0
2139,0.0,Zipcode,61368.0,82953.0,39.2,23361.0,23361.0,22299.0,1062.0,0.0,9298.0,30.106,0.798,0.06,0.11,0.027,0.005,0.153,32659.0,0.033,0.715,0.683,0.033,0.285,0.075,4269.0,0.139,0.238,0.041,0.253,0.115,0.49,0.755,0.245,0.205,0.287,0.258,0.061,0.27,0.243,0.028,0.024,0.002,0.002,0.303,0.116,0.01,0.174,0.004,0.0,0.099,0.252,0.012,0.062,0.351,0.283,24.292,0.441,44076.712,971.0,690.0,"<a href=""2139-Zipcode-MA-Economy-data.html"">2139</a>",0.192,0.05,0.041,0.27,0.199,0.108,0.141,62412.0,60193.0,0.078,0.096,0.428,0.187,0.093,0.118,0.106,0.294,0.154,0.113,0.0,0.245,0.125,0.153,0.031,0.417,0.488,0.174,0.411,0.156,0.212,0.069,68393.0,99100.0,75839.0,36275.0,0.008,0.004,0.009,0.031,0.04,0.079,0.099,0.212,0.151,0.185,0.059,0.028,0.056,0.04,0.022,0.072,0.127,0.177,0.142,0.077,0.187,0.041,0.05,0.064,0.031,0.009,11.619,12.672,61368.0,67567.0,79896.0,64831.0,52958.0,76194.0,35541.0,62460.0,55009.0,51481.0,40391.0,67207.0,90297.0,63894.0,52489.0,79183.0,44044.0,62460.0,60000.0,51204.0,38750.0,67825.0,71672.0,68548.0,53664.0,75237.0,32232.0,0.0,46738.0,0.0,70938.0,63292.0,63360.0,62059.0,56136.0,60254.0,58750.0,82593.0,68000.0,67597.0,86964.0,51572.0,62339.0,61458.0,53750.0,60166.0,60131.0,60331.0,61600.0,55250.0,53981.0,83026.0,0.804,0.073,0.038,0.0,0.085,0.0,0.0,0.021,0.0,0.123,0.085,0.05,0.018,0.323,0.261,0.106,0.0,104705.0,128358.0,39757.0,56694.0,85500.0,0.0,51389.0
2140,0.0,Zipcode,65342.0,85417.0,39.2,12463.0,12440.0,11662.0,778.0,23.0,4471.0,32.056,0.745,0.07,0.152,0.028,0.004,0.162,16934.0,0.046,0.736,0.689,0.046,0.264,0.11,2878.0,0.147,0.203,0.032,0.285,0.122,0.511,0.781,0.219,0.17,0.27,0.252,0.079,0.416,0.372,0.044,0.039,0.002,0.003,0.376,0.076,0.007,0.285,0.008,0.0,0.049,0.09,0.008,0.061,0.138,0.424,29.807,0.392,49545.698,461.0,550.0,"<a href=""2140-Zipcode-MA-Economy-data.html"">2140</a>",0.131,0.057,0.059,0.234,0.207,0.131,0.182,72426.0,60306.0,0.157,0.07,0.362,0.212,0.061,0.137,0.081,0.254,0.0,0.263,0.0,0.295,0.151,0.144,0.116,0.371,0.424,0.0,0.262,0.153,0.186,0.08,0.0,95899.0,91036.0,52400.0,0.003,0.003,0.037,0.03,0.052,0.108,0.095,0.189,0.14,0.145,0.056,0.029,0.081,0.033,0.003,0.039,0.07,0.114,0.147,0.089,0.221,0.039,0.077,0.119,0.075,0.005,14.757,15.05,65342.0,79691.0,82083.0,91028.0,60110.0,86776.0,26619.0,0.0,48317.0,42188.0,35483.0,89760.0,91477.0,97365.0,60100.0,106250.0,30402.0,0.0,50081.0,46944.0,33479.0,69605.0,75060.0,72235.0,60117.0,77604.0,25326.0,0.0,44840.0,26488.0,47194.0,66551.0,66928.0,51625.0,59664.0,81223.0,56455.0,91364.0,73527.0,74955.0,50750.0,65227.0,76875.0,56972.0,205109.0,58500.0,58150.0,124250.0,58971.0,81463.0,55000.0,61250.0,0.874,0.026,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.058,0.0,0.121,0.042,0.558,0.221,0.0,0.0,96507.0,138125.0,35830.0,0.0,88176.0,0.0,95417.0
